epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,821.305,0.65057,0.57735,1.03281,0.79342,0.70637,0.79024,0.60928,0.77525,0.79577,1.05218,0.000509438,0.000509438,0.000509438
67,832.617,0.65313,0.58284,1.03789,0.78005,0.71774,0.78508,0.6005,0.81637,0.82098,1.04776,0.000495291,0.000495291,0.000495291
68,844.779,0.65084,0.58412,1.03792,0.83527,0.71048,0.79236,0.6146,0.78012,0.74885,1.02955,0.000481144,0.000481144,0.000481144
69,859.515,0.65504,0.57347,1.05369,0.82382,0.7107,0.79085,0.61837,0.80668,0.79848,1.04153,0.000466997,0.000466997,0.000466997
70,871.249,0.63124,0.5422,1.02036,0.82169,0.72579,0.81383,0.62293,0.93983,0.80339,1.15383,0.00045285,0.00045285,0.00045285
71,882.871,0.62558,0.53688,1.02652,0.847,0.70065,0.79778,0.61212,0.85687,0.8274,1.08643,0.000438703,0.000438703,0.000438703
72,894.826,0.63315,0.54674,1.03127,0.84948,0.71273,0.8143,0.62695,0.83295,0.76733,1.0606,0.000424556,0.000424556,0.000424556
73,909.772,0.63134,0.5379,1.03852,0.78131,0.71042,0.80536,0.61699,0.8421,0.79936,1.07126,0.000410409,0.000410409,0.000410409
74,922.452,0.61633,0.54995,1.01751,0.81694,0.77038,0.81229,0.63578,0.75749,0.69538,1.01485,0.000396262,0.000396262,0.000396262
75,933.988,0.63051,0.52228,1.01541,0.79496,0.75277,0.81525,0.63838,0.81693,0.7798,1.05064,0.000382115,0.000382115,0.000382115
76,945.139,0.61038,0.50584,1.02153,0.83434,0.73353,0.81139,0.62246,0.84007,0.78649,1.05866,0.000367967,0.000367967,0.000367967
77,959.868,0.61142,0.52765,1.0262,0.83136,0.70174,0.81355,0.61917,0.89068,0.78074,1.12386,0.00035382,0.00035382,0.00035382
78,970.478,0.59893,0.52016,1.00598,0.75552,0.76654,0.80425,0.62454,0.86276,0.80613,1.09625,0.000339673,0.000339673,0.000339673
79,983.1,0.61646,0.52414,1.02303,0.78403,0.76157,0.81314,0.62263,0.88432,0.77781,1.06569,0.000325526,0.000325526,0.000325526
80,996.632,0.58661,0.50561,1.00637,0.82116,0.71196,0.81091,0.62434,0.87315,0.80315,1.09321,0.000311379,0.000311379,0.000311379
81,1007.77,0.5867,0.49638,1.02411,0.77185,0.74089,0.81002,0.62903,0.8343,0.81616,1.08084,0.000297232,0.000297232,0.000297232
82,1019.95,0.5922,0.49236,1.01327,0.86132,0.70909,0.81874,0.6349,0.78151,0.73465,1.03035,0.000283085,0.000283085,0.000283085
83,1033.36,0.58966,0.49926,1.0136,0.83663,0.70165,0.80026,0.61947,0.79032,0.72839,1.04266,0.000268938,0.000268938,0.000268938
84,1046.47,0.60778,0.50443,1.0184,0.81878,0.74358,0.81998,0.62854,0.83448,0.72789,1.07535,0.000254791,0.000254791,0.000254791
85,1059.38,0.58373,0.47741,1.00599,0.85149,0.70197,0.82335,0.64094,0.84443,0.74395,1.11954,0.000240644,0.000240644,0.000240644
86,1072.52,0.58274,0.49209,1.00865,0.84739,0.72561,0.81723,0.63459,0.82691,0.77199,1.06874,0.000226497,0.000226497,0.000226497
87,1083.96,0.5723,0.4784,1.0047,0.84176,0.74977,0.82712,0.64515,0.84383,0.75674,1.07741,0.000212349,0.000212349,0.000212349
88,1095.91,0.58497,0.50672,1.01828,0.85975,0.72212,0.82287,0.63342,0.87158,0.76652,1.11446,0.000198202,0.000198202,0.000198202
89,1108.55,0.55763,0.47092,0.99455,0.86063,0.72153,0.82325,0.63253,0.89243,0.76116,1.13793,0.000184055,0.000184055,0.000184055
90,1122.61,0.54965,0.4557,0.98494,0.82871,0.74905,0.82318,0.64304,0.84791,0.75359,1.08926,0.000169908,0.000169908,0.000169908
