epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,762.173,0.66277,0.62528,1.04843,0.827,0.6443,0.77448,0.60721,0.84001,0.92647,1.08093,0.000608468,0.000608468,0.000608468
60,772.906,0.6601,0.62592,1.05848,0.84229,0.6332,0.78556,0.61521,0.83136,0.91229,1.05704,0.000594321,0.000594321,0.000594321
61,787.005,0.64766,0.60702,1.04112,0.81116,0.67309,0.76733,0.58391,0.85352,0.93645,1.06137,0.000580174,0.000580174,0.000580174
62,799.296,0.65325,0.60514,1.05559,0.81833,0.66453,0.79091,0.59817,0.91441,0.90596,1.09974,0.000566027,0.000566027,0.000566027
63,810.661,0.64787,0.62385,1.05378,0.78916,0.69981,0.75752,0.58947,0.89601,0.90453,1.08283,0.00055188,0.00055188,0.00055188
64,823.875,0.67685,0.62203,1.0576,0.79596,0.67924,0.77327,0.61276,0.7613,0.78824,1.0292,0.000537733,0.000537733,0.000537733
65,837.533,0.64525,0.57982,1.04433,0.76309,0.68158,0.77298,0.59838,0.81494,0.82967,1.07057,0.000523586,0.000523586,0.000523586
66,849.384,0.63571,0.58801,1.029,0.7713,0.66013,0.75492,0.58001,0.82994,0.84982,1.05437,0.000509438,0.000509438,0.000509438
67,860.748,0.62213,0.57826,1.02798,0.79553,0.66887,0.76058,0.56428,0.98442,1.01429,1.15785,0.000495291,0.000495291,0.000495291
68,873.127,0.64998,0.59777,1.05188,0.81272,0.68694,0.7808,0.60108,0.89338,0.94708,1.12747,0.000481144,0.000481144,0.000481144
69,887.879,0.64098,0.58454,1.04992,0.76564,0.7268,0.78608,0.63133,0.769,0.85579,1.05234,0.000466997,0.000466997,0.000466997
70,899.771,0.62801,0.54683,1.02749,0.81999,0.6634,0.7721,0.61836,0.78297,0.83002,1.07635,0.00045285,0.00045285,0.00045285
71,911.465,0.61189,0.5433,1.02576,0.78484,0.70853,0.78318,0.6053,0.8846,0.95515,1.12013,0.000438703,0.000438703,0.000438703
72,923.576,0.61185,0.55299,1.02545,0.78848,0.72249,0.78677,0.60727,0.88251,0.85316,1.0975,0.000424556,0.000424556,0.000424556
73,938.725,0.61338,0.55246,1.03392,0.83541,0.69468,0.77898,0.61208,0.83381,0.83624,1.1164,0.000410409,0.000410409,0.000410409
74,951.363,0.60317,0.56546,1.01841,0.80552,0.70277,0.76437,0.61045,0.79794,0.84937,1.13105,0.000396262,0.000396262,0.000396262
75,962.955,0.59941,0.53848,1.0114,0.84386,0.66976,0.77948,0.61306,0.84864,0.85712,1.1045,0.000382115,0.000382115,0.000382115
76,974.295,0.59261,0.51279,1.01827,0.84035,0.70021,0.79182,0.61849,0.88061,0.85688,1.10641,0.000367967,0.000367967,0.000367967
77,988.829,0.59486,0.52863,1.02354,0.81653,0.70151,0.79591,0.6278,0.83665,0.89403,1.07751,0.00035382,0.00035382,0.00035382
78,999.723,0.58412,0.527,1.0074,0.83093,0.71233,0.79668,0.61675,0.87613,0.84222,1.12355,0.000339673,0.000339673,0.000339673
79,1012.41,0.59917,0.52302,1.02036,0.83796,0.69504,0.79441,0.61324,0.88135,0.96821,1.07503,0.000325526,0.000325526,0.000325526
80,1026.86,0.56518,0.50973,1.0011,0.79382,0.72951,0.78684,0.60501,0.89463,0.9243,1.11952,0.000311379,0.000311379,0.000311379
81,1038.43,0.57772,0.50767,1.02311,0.78689,0.68472,0.77991,0.61385,0.85792,0.95956,1.06828,0.000297232,0.000297232,0.000297232
82,1049.04,0.57177,0.49777,1.00835,0.87036,0.6832,0.79732,0.62047,0.84722,0.87945,1.06817,0.000283085,0.000283085,0.000283085
83,1062.53,0.56451,0.50027,1.0144,0.89343,0.66656,0.79503,0.62206,0.83081,0.84425,1.04922,0.000268938,0.000268938,0.000268938
84,1075.58,0.58581,0.51059,1.01411,0.81469,0.70891,0.79551,0.62654,0.78533,0.83647,1.03727,0.000254791,0.000254791,0.000254791
85,1088.54,0.55794,0.49009,0.99894,0.88421,0.67734,0.80028,0.62424,0.83432,0.83244,1.0591,0.000240644,0.000240644,0.000240644
86,1101.14,0.55588,0.4868,0.99653,0.86629,0.6872,0.79551,0.63003,0.78074,0.79428,1.03336,0.000226497,0.000226497,0.000226497
87,1112.57,0.54532,0.47131,0.99784,0.87798,0.67533,0.79177,0.63375,0.82345,0.8171,1.10279,0.000212349,0.000212349,0.000212349
88,1124.3,0.55811,0.50156,1.01139,0.8341,0.69903,0.79564,0.62556,0.85961,0.8917,1.1069,0.000198202,0.000198202,0.000198202
89,1136.85,0.54746,0.4788,0.99972,0.81677,0.71709,0.80008,0.63055,0.84121,0.87209,1.1136,0.000184055,0.000184055,0.000184055
90,1151.13,0.52606,0.46077,0.97869,0.80935,0.74669,0.80192,0.63789,0.83202,0.84827,1.1252,0.000169908,0.000169908,0.000169908
91,1175.54,0.45529,0.43812,0.90286,0.79353,0.71667,0.76945,0.59674,0.92421,0.92899,1.15958,0.000155761,0.000155761,0.000155761
92,1189.31,0.43384,0.39827,0.88786,0.81976,0.71602,0.78098,0.62401,0.83957,0.85399,1.13619,0.000141614,0.000141614,0.000141614
93,1202.17,0.41896,0.36422,0.88611,0.79468,0.7306,0.78489,0.60557,0.892,0.88712,1.12222,0.000127467,0.000127467,0.000127467
94,1214.94,0.40744,0.33844,0.88433,0.84656,0.70277,0.78311,0.62503,0.81807,0.81304,1.1138,0.00011332,0.00011332,0.00011332
95,1228.51,0.4065,0.34263,0.88094,0.85705,0.70003,0.78491,0.61954,0.88039,0.81938,1.14739,9.91726e-05,9.91726e-05,9.91726e-05
96,1240.19,0.40285,0.33826,0.88138,0.82568,0.7352,0.78641,0.62111,0.83919,0.83067,1.11843,8.50255e-05,8.50255e-05,8.50255e-05
97,1252.29,0.41138,0.33436,0.88433,0.84748,0.70468,0.78411,0.6228,0.83039,0.86197,1.09708,7.08784e-05,7.08784e-05,7.08784e-05
98,1264.18,0.38572,0.33238,0.86968,0.81927,0.71663,0.78658,0.62865,0.80741,0.82891,1.09576,5.67313e-05,5.67313e-05,5.67313e-05
99,1275.62,0.39915,0.32488,0.87419,0.84369,0.70676,0.78872,0.62621,0.82325,0.81562,1.10362,4.25842e-05,4.25842e-05,4.25842e-05
100,1290.17,0.39214,0.3256,0.87152,0.8343,0.71108,0.79161,0.62724,0.82667,0.82928,1.10317,2.84371e-05,2.84371e-05,2.84371e-05
