epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,779.996,0.7273,0.6773,1.0501,0.88933,0.6769,0.80238,0.60436,0.85041,0.80819,1.10667,0.000566027,0.000566027,0.000566027
63,792.573,0.72808,0.66138,1.05685,0.82863,0.70447,0.81126,0.61919,0.84389,0.80829,1.07234,0.00055188,0.00055188,0.00055188
64,804.915,0.72311,0.66803,1.05783,0.78486,0.72872,0.80643,0.61185,0.84081,0.82365,1.07573,0.000537733,0.000537733,0.000537733
65,816.448,0.69155,0.63526,1.03881,0.84519,0.69974,0.7997,0.59965,0.86251,0.80837,1.10403,0.000523586,0.000523586,0.000523586
66,831.45,0.72391,0.68339,1.05511,0.83819,0.74135,0.80995,0.61884,0.85686,0.80039,1.07784,0.000509438,0.000509438,0.000509438
67,841.866,0.69322,0.65986,1.04025,0.84216,0.7103,0.81811,0.61718,0.83856,0.81048,1.02821,0.000495291,0.000495291,0.000495291
68,854.367,0.71344,0.66229,1.05693,0.85765,0.71034,0.81285,0.61114,0.80797,0.74904,1.03138,0.000481144,0.000481144,0.000481144
69,865.397,0.70837,0.63873,1.04611,0.77499,0.76848,0.80747,0.58808,0.91464,0.77676,1.08375,0.000466997,0.000466997,0.000466997
70,878.985,0.7102,0.6148,1.04375,0.83522,0.70725,0.79975,0.59012,0.92966,0.80836,1.0817,0.00045285,0.00045285,0.00045285
71,890.059,0.69891,0.61703,1.04405,0.84458,0.74839,0.81607,0.6068,0.86125,0.73177,1.05193,0.000438703,0.000438703,0.000438703
72,901.977,0.68165,0.61071,1.03939,0.85252,0.75438,0.82718,0.61451,0.85003,0.68508,1.05455,0.000424556,0.000424556,0.000424556
73,915.34,0.69695,0.63934,1.03677,0.81884,0.76668,0.8287,0.62157,0.8424,0.68679,1.05955,0.000410409,0.000410409,0.000410409
74,932.503,0.68092,0.60997,1.0371,0.82666,0.75668,0.81824,0.62427,0.81694,0.71561,1.06775,0.000396262,0.000396262,0.000396262
75,945.848,0.68012,0.61557,1.02478,0.85153,0.71871,0.80367,0.5946,0.90462,0.8206,1.0878,0.000382115,0.000382115,0.000382115
76,957.055,0.65504,0.59148,1.02621,0.83456,0.7566,0.81703,0.6168,0.85182,0.78362,1.11498,0.000367967,0.000367967,0.000367967
77,968.354,0.69515,0.60672,1.03905,0.82458,0.72668,0.80429,0.6072,0.87897,0.79481,1.11569,0.00035382,0.00035382,0.00035382
78,982.842,0.67533,0.61981,1.03737,0.88383,0.69067,0.81822,0.61759,0.8645,0.74428,1.09978,0.000339673,0.000339673,0.000339673
79,996.114,0.6753,0.61104,1.0379,0.85466,0.71785,0.807,0.60351,0.88383,0.75114,1.09732,0.000325526,0.000325526,0.000325526
80,1008.31,0.64806,0.59095,1.02419,0.82949,0.75669,0.83252,0.62512,0.85122,0.69431,1.05814,0.000311379,0.000311379,0.000311379
81,1020.32,0.64257,0.55801,1.01729,0.81636,0.7831,0.82684,0.62599,0.85074,0.74984,1.07474,0.000297232,0.000297232,0.000297232
