epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
71,918.665,0.67739,0.59879,1.06355,0.84242,0.6956,0.80114,0.60446,0.87305,0.8072,1.06405,0.000438703,0.000438703,0.000438703
72,930.563,0.65989,0.58923,1.05887,0.83042,0.71501,0.81244,0.60536,0.90087,0.80528,1.09197,0.000424556,0.000424556,0.000424556
73,946.335,0.68336,0.60643,1.06217,0.82065,0.73449,0.81688,0.62704,0.79911,0.74831,1.03673,0.000410409,0.000410409,0.000410409
74,960.003,0.66444,0.58598,1.06032,0.80715,0.73794,0.8073,0.61032,0.87227,0.80439,1.08291,0.000396262,0.000396262,0.000396262
75,973.95,0.66369,0.59743,1.05199,0.88709,0.6968,0.81482,0.60268,0.91946,0.83795,1.09232,0.000382115,0.000382115,0.000382115
76,985.88,0.63133,0.56181,1.03418,0.8042,0.74347,0.82381,0.6283,0.84244,0.75637,1.10536,0.000367967,0.000367967,0.000367967
77,997.683,0.67092,0.59004,1.0546,0.80649,0.74204,0.81411,0.60218,0.94272,0.88191,1.09843,0.00035382,0.00035382,0.00035382
78,1012.31,0.64806,0.58284,1.04183,0.84945,0.73487,0.8139,0.62394,0.82395,0.79998,1.05252,0.000339673,0.000339673,0.000339673
79,1025.54,0.63993,0.58027,1.04877,0.84231,0.73325,0.8214,0.62342,0.88358,0.79358,1.07657,0.000325526,0.000325526,0.000325526
80,1039.35,0.63904,0.56886,1.05471,0.87909,0.73352,0.83116,0.63381,0.86284,0.8071,1.06521,0.000311379,0.000311379,0.000311379
81,1051.46,0.60798,0.52706,1.0272,0.83153,0.76258,0.82079,0.63908,0.82156,0.77192,1.03791,0.000297232,0.000297232,0.000297232
82,1062.49,0.63111,0.5478,1.04028,0.84061,0.77015,0.82878,0.62947,0.8583,0.7523,1.05179,0.000283085,0.000283085,0.000283085
83,1075.82,0.65281,0.57044,1.04421,0.82599,0.76065,0.81808,0.62344,0.84562,0.76096,1.0534,0.000268938,0.000268938,0.000268938
84,1089.24,0.64769,0.57446,1.0525,0.8753,0.73249,0.82492,0.63388,0.83825,0.75852,1.04793,0.000254791,0.000254791,0.000254791
85,1102.26,0.62623,0.5479,1.0357,0.87437,0.75457,0.82879,0.62522,0.86745,0.78852,1.05489,0.000240644,0.000240644,0.000240644
86,1115.51,0.60106,0.52652,1.02011,0.86767,0.74278,0.82777,0.63557,0.81468,0.77296,1.03708,0.000226497,0.000226497,0.000226497
87,1126.82,0.59485,0.51817,1.02024,0.86104,0.74044,0.82605,0.63254,0.87458,0.76315,1.07148,0.000212349,0.000212349,0.000212349
88,1138.23,0.62827,0.54817,1.04178,0.91209,0.73424,0.83063,0.61775,0.89875,0.80537,1.08706,0.000198202,0.000198202,0.000198202
89,1151.1,0.62143,0.52979,1.03429,0.89584,0.72855,0.82824,0.63634,0.82927,0.82835,1.05251,0.000184055,0.000184055,0.000184055
90,1165.81,0.62964,0.53759,1.04718,0.88322,0.72703,0.81766,0.6165,0.89241,0.85679,1.0731,0.000169908,0.000169908,0.000169908
91,1189.72,0.48658,0.45509,0.90974,0.88283,0.73273,0.80748,0.60723,0.87462,0.80585,1.07574,0.000155761,0.000155761,0.000155761
92,1203.38,0.46491,0.38856,0.89908,0.89228,0.72641,0.81227,0.62102,0.81685,0.76589,1.05952,0.000141614,0.000141614,0.000141614
93,1215.99,0.44714,0.37376,0.89728,0.90103,0.71416,0.81335,0.61003,0.86741,0.77559,1.06497,0.000127467,0.000127467,0.000127467
94,1228.41,0.43415,0.34816,0.89066,0.8912,0.72835,0.80537,0.61519,0.8211,0.79171,1.05173,0.00011332,0.00011332,0.00011332
95,1242.07,0.44261,0.35941,0.90134,0.89838,0.73298,0.81242,0.60631,0.87398,0.78368,1.07032,9.91726e-05,9.91726e-05,9.91726e-05
96,1253.62,0.43942,0.34652,0.89574,0.87171,0.74018,0.81424,0.61612,0.84953,0.76042,1.06404,8.50255e-05,8.50255e-05,8.50255e-05
97,1265.54,0.42964,0.33794,0.88654,0.85646,0.74464,0.81513,0.62553,0.83426,0.74865,1.06425,7.08784e-05,7.08784e-05,7.08784e-05
98,1277.19,0.41966,0.33455,0.87915,0.86623,0.73176,0.81692,0.62741,0.81935,0.74621,1.05106,5.67313e-05,5.67313e-05,5.67313e-05
99,1288.58,0.42863,0.33344,0.88804,0.88807,0.7192,0.81565,0.62158,0.84045,0.7574,1.05791,4.25842e-05,4.25842e-05,4.25842e-05
100,1302.58,0.41957,0.32706,0.87828,0.89555,0.71595,0.81592,0.62534,0.82348,0.76442,1.05285,2.84371e-05,2.84371e-05,2.84371e-05
