epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,720.535,0.87991,0.70028,1.1476,0.80434,0.70414,0.79689,0.56589,1.04079,0.824,1.16639,0.0004357,0.0004357,0.0004357
59,733.743,0.89199,0.71646,1.15506,0.78368,0.74922,0.80052,0.55885,1.10591,0.85166,1.21324,0.0004258,0.0004258,0.0004258
60,743.645,0.89361,0.73181,1.17044,0.77396,0.73003,0.79875,0.55225,1.13301,0.89564,1.20409,0.0004159,0.0004159,0.0004159
61,757.165,0.90398,0.71977,1.16689,0.83977,0.74152,0.82215,0.52978,1.22053,0.87645,1.22986,0.000406,0.000406,0.000406
62,769.69,0.88445,0.71611,1.16289,0.87133,0.70254,0.82719,0.56943,1.1026,0.90053,1.19669,0.0003961,0.0003961,0.0003961
63,780.013,0.90508,0.72979,1.18484,0.82446,0.71703,0.82167,0.59619,0.94973,0.83042,1.1765,0.0003862,0.0003862,0.0003862
64,792.717,0.89547,0.72548,1.16482,0.83182,0.71635,0.82006,0.62272,0.86327,0.77395,1.14071,0.0003763,0.0003763,0.0003763
65,805.676,0.8823,0.69679,1.16163,0.80901,0.72022,0.79984,0.60191,0.90053,0.84055,1.15883,0.0003664,0.0003664,0.0003664
66,816.607,0.87602,0.69669,1.15597,0.87261,0.70462,0.80303,0.59085,0.95354,0.79281,1.15714,0.0003565,0.0003565,0.0003565
67,828.284,0.88311,0.69039,1.15586,0.85758,0.70946,0.8025,0.57984,1.00787,0.79202,1.17372,0.0003466,0.0003466,0.0003466
68,840.697,0.88542,0.70826,1.16725,0.76331,0.74776,0.80266,0.58399,1.06924,0.78056,1.22709,0.0003367,0.0003367,0.0003367
69,854.63,0.87775,0.67666,1.16075,0.75242,0.72076,0.79179,0.58192,1.00058,0.7921,1.20203,0.0003268,0.0003268,0.0003268
70,866.302,0.86641,0.66809,1.14206,0.79169,0.70286,0.80275,0.59088,1.00629,0.76724,1.16907,0.0003169,0.0003169,0.0003169
