epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,427.687,0.94433,1.13958,1.30322,0.74408,0.69546,0.75842,0.55057,1.01117,1.07558,1.24611,0.00114606,0.00114606,0.00114606
22,447.558,0.93421,1.14246,1.28318,0.82503,0.65219,0.76393,0.53308,1.09087,1.13544,1.26468,0.00113191,0.00113191,0.00113191
23,468.307,0.96043,1.11471,1.29845,0.80042,0.6989,0.78067,0.53435,1.1082,1.12619,1.29811,0.00111776,0.00111776,0.00111776
24,489.105,0.92993,1.13849,1.29209,0.82764,0.68267,0.80274,0.57435,1.01027,1.03099,1.24803,0.00110362,0.00110362,0.00110362
25,508.855,0.90612,1.06027,1.27831,0.79684,0.67972,0.77894,0.58482,0.92953,1.03139,1.17995,0.00108947,0.00108947,0.00108947
26,527.832,0.90134,1.04705,1.26599,0.75403,0.72784,0.76651,0.55589,0.97835,1.06818,1.22674,0.00107532,0.00107532,0.00107532
27,548.722,0.91177,1.05232,1.26635,0.83478,0.68498,0.79396,0.57347,0.99986,1.00143,1.22035,0.00106118,0.00106118,0.00106118
28,569.506,0.89986,1.02414,1.25095,0.7688,0.73694,0.80083,0.55797,1.09198,1.01519,1.29358,0.00104703,0.00104703,0.00104703
29,588.659,0.89109,1.03812,1.2652,0.83104,0.69697,0.77557,0.56455,0.99174,0.99483,1.22697,0.00103288,0.00103288,0.00103288
30,610.19,0.87453,1.02148,1.24828,0.81233,0.67669,0.77675,0.56246,1.03101,1.02217,1.27845,0.00101873,0.00101873,0.00101873
31,631.029,0.83096,0.95896,1.23251,0.81168,0.67322,0.76651,0.56388,0.97393,0.97321,1.22679,0.00100459,0.00100459,0.00100459
32,653.246,0.90194,1.01157,1.25703,0.79041,0.73727,0.79001,0.57484,0.98929,0.96773,1.21653,0.00099044,0.00099044,0.00099044
33,675.249,0.85077,0.97463,1.22887,0.79617,0.69485,0.80192,0.58547,0.96167,0.98814,1.19695,0.000976293,0.000976293,0.000976293
34,697.01,0.85578,0.95797,1.22403,0.85736,0.69568,0.82209,0.59965,0.97524,0.92794,1.20706,0.000962146,0.000962146,0.000962146
35,717.908,0.84823,0.94079,1.24469,0.72988,0.70095,0.77507,0.55903,0.98078,1.00617,1.1989,0.000947999,0.000947999,0.000947999
36,739.129,0.84106,0.90184,1.22791,0.79088,0.74747,0.82092,0.61883,0.88875,0.89554,1.14639,0.000933851,0.000933851,0.000933851
37,760.44,0.83796,0.9091,1.22793,0.82523,0.69714,0.79251,0.61366,0.87877,0.9378,1.16429,0.000919704,0.000919704,0.000919704
38,782.38,0.85102,0.92953,1.21459,0.82798,0.71853,0.81906,0.59166,0.99558,0.95036,1.20939,0.000905557,0.000905557,0.000905557
39,803.597,0.79741,0.88608,1.2031,0.83981,0.70626,0.82049,0.60822,0.94419,0.8994,1.18118,0.00089141,0.00089141,0.00089141
40,825.682,0.84963,0.92836,1.22472,0.8844,0.68606,0.80752,0.59745,0.98349,0.97604,1.1981,0.000877263,0.000877263,0.000877263
41,847.231,0.8348,0.93409,1.21464,0.74867,0.72645,0.79412,0.58415,1.00757,0.97915,1.23716,0.000863116,0.000863116,0.000863116
42,868.318,0.80369,0.87685,1.2065,0.78908,0.69144,0.77864,0.56254,1.0118,1.04158,1.24879,0.000848969,0.000848969,0.000848969
43,890.201,0.82826,0.8795,1.22002,0.83687,0.70479,0.81411,0.60951,0.96652,0.92329,1.20594,0.000834822,0.000834822,0.000834822
44,910.598,0.81534,0.8577,1.20688,0.81285,0.72442,0.80287,0.57894,1.03309,1.0132,1.25181,0.000820675,0.000820675,0.000820675
45,931.807,0.79128,0.83268,1.18459,0.84579,0.70828,0.81254,0.60761,0.93154,0.91996,1.17405,0.000806528,0.000806528,0.000806528
46,953.011,0.81447,0.83268,1.20004,0.86639,0.71511,0.82477,0.61459,0.96929,0.87891,1.19402,0.00079238,0.00079238,0.00079238
47,973.976,0.79042,0.81721,1.18687,0.87802,0.70968,0.81199,0.58673,1.03571,0.9354,1.24657,0.000778233,0.000778233,0.000778233
48,994.491,0.8095,0.87378,1.19415,0.88712,0.70257,0.80205,0.58417,0.98729,0.92212,1.23075,0.000764086,0.000764086,0.000764086
49,1015.04,0.77647,0.78942,1.17773,0.88573,0.63441,0.81373,0.61385,0.93014,0.90517,1.18004,0.000749939,0.000749939,0.000749939
50,1035.35,0.76604,0.82241,1.16304,0.77311,0.78493,0.8274,0.63335,0.85722,0.87026,1.11975,0.000735792,0.000735792,0.000735792
51,1056.42,0.76623,0.8105,1.1918,0.83966,0.70643,0.79684,0.60737,0.9255,0.95816,1.1822,0.000721645,0.000721645,0.000721645
52,1077.39,0.78231,0.77431,1.19355,0.79827,0.73871,0.81286,0.62977,0.87303,0.88149,1.16638,0.000707498,0.000707498,0.000707498
53,1100.01,0.80144,0.80866,1.18283,0.8557,0.69109,0.82875,0.63092,0.87407,0.86766,1.14598,0.000693351,0.000693351,0.000693351
54,1121.65,0.76693,0.77195,1.17133,0.82602,0.7205,0.81344,0.60441,0.89664,0.88821,1.17379,0.000679204,0.000679204,0.000679204
55,1141.97,0.73855,0.74583,1.14201,0.87538,0.68679,0.82536,0.62906,0.90725,0.85098,1.18469,0.000665057,0.000665057,0.000665057
56,1163.1,0.7414,0.74797,1.15318,0.82122,0.7384,0.81194,0.60087,0.96395,0.89996,1.20021,0.000650909,0.000650909,0.000650909
57,1183.98,0.76905,0.76274,1.18079,0.7798,0.76959,0.81809,0.60297,0.98134,0.89137,1.20249,0.000636762,0.000636762,0.000636762
58,1205.34,0.74834,0.73702,1.15029,0.82914,0.75286,0.82661,0.61242,0.9817,0.85899,1.20364,0.000622615,0.000622615,0.000622615
59,1227.56,0.76993,0.74953,1.17162,0.85776,0.76046,0.85358,0.65798,0.84924,0.81867,1.13477,0.000608468,0.000608468,0.000608468
60,1248.4,0.74039,0.72848,1.15679,0.83934,0.72438,0.82752,0.64016,0.86859,0.82988,1.14847,0.000594321,0.000594321,0.000594321
61,1269.23,0.72612,0.71842,1.13976,0.80389,0.72773,0.81366,0.63729,0.8469,0.87928,1.12975,0.000580174,0.000580174,0.000580174
62,1290.04,0.71966,0.71227,1.13898,0.84374,0.73537,0.81079,0.60302,0.96173,0.90874,1.18704,0.000566027,0.000566027,0.000566027
63,1310.87,0.69027,0.70103,1.11482,0.80171,0.7544,0.82627,0.61366,1.00632,0.8766,1.2307,0.00055188,0.00055188,0.00055188
64,1333.55,0.72449,0.70386,1.14942,0.82533,0.7765,0.82981,0.62082,0.91354,0.89033,1.19123,0.000537733,0.000537733,0.000537733
65,1355.73,0.69131,0.68286,1.11446,0.8565,0.75341,0.83638,0.62463,0.95557,0.84564,1.1891,0.000523586,0.000523586,0.000523586
66,1377.04,0.73637,0.70952,1.16222,0.85717,0.76245,0.84945,0.64019,0.9342,0.82857,1.1819,0.000509438,0.000509438,0.000509438
67,1399.14,0.71268,0.68058,1.12734,0.83967,0.75343,0.84037,0.63969,0.92258,0.82832,1.16099,0.000495291,0.000495291,0.000495291
68,1420.73,0.70557,0.69042,1.13039,0.87252,0.72667,0.84116,0.63273,0.90532,0.82178,1.18978,0.000481144,0.000481144,0.000481144
69,1442.02,0.70168,0.66081,1.11985,0.85502,0.73886,0.82841,0.61315,0.97382,0.86352,1.21431,0.000466997,0.000466997,0.000466997
70,1463.29,0.68376,0.65453,1.11682,0.809,0.77799,0.83599,0.62491,0.97496,0.84365,1.21928,0.00045285,0.00045285,0.00045285
71,1484.35,0.6976,0.66405,1.12903,0.84964,0.76749,0.83771,0.61881,0.95345,0.83676,1.22166,0.000438703,0.000438703,0.000438703
72,1504.84,0.70408,0.67482,1.1349,0.82864,0.73673,0.8326,0.64219,0.87063,0.81226,1.14512,0.000424556,0.000424556,0.000424556
73,1526.39,0.71169,0.6692,1.13542,0.86487,0.7643,0.84292,0.62818,0.96783,0.7856,1.20995,0.000410409,0.000410409,0.000410409
74,1546.64,0.65748,0.62714,1.094,0.8149,0.79229,0.85236,0.63879,0.924,0.77621,1.19311,0.000396262,0.000396262,0.000396262
75,1566.98,0.66163,0.63065,1.08207,0.84373,0.76014,0.83632,0.63872,0.89684,0.81469,1.17055,0.000382115,0.000382115,0.000382115
76,1589.14,0.66415,0.62143,1.11125,0.8872,0.76419,0.86033,0.66973,0.83708,0.7768,1.13031,0.000367967,0.000367967,0.000367967
77,1609.67,0.67799,0.64257,1.1034,0.9315,0.70767,0.83546,0.61265,0.98072,0.83609,1.2135,0.00035382,0.00035382,0.00035382
78,1632.02,0.67958,0.64771,1.11078,0.88548,0.7394,0.83904,0.6262,0.93153,0.84015,1.16456,0.000339673,0.000339673,0.000339673
79,1652.69,0.65524,0.61434,1.1086,0.87984,0.75654,0.85506,0.65613,0.86586,0.76538,1.14939,0.000325526,0.000325526,0.000325526
80,1674.12,0.65515,0.62166,1.10166,0.91134,0.7531,0.85217,0.6534,0.88687,0.76275,1.166,0.000311379,0.000311379,0.000311379
81,1694.54,0.64718,0.6195,1.10587,0.8567,0.76594,0.85105,0.65308,0.87328,0.76738,1.1591,0.000297232,0.000297232,0.000297232
82,1714.88,0.65853,0.62617,1.10099,0.92122,0.75385,0.8484,0.63001,0.95345,0.79491,1.19658,0.000283085,0.000283085,0.000283085
83,1735.93,0.63724,0.59317,1.08628,0.85044,0.77473,0.85365,0.66259,0.86644,0.75666,1.1457,0.000268938,0.000268938,0.000268938
84,1756.83,0.65604,0.60158,1.09143,0.88028,0.77601,0.84608,0.65174,0.87445,0.80836,1.15729,0.000254791,0.000254791,0.000254791
85,1777.38,0.65186,0.61876,1.10213,0.87719,0.77524,0.84874,0.64401,0.90226,0.77994,1.16379,0.000240644,0.000240644,0.000240644
86,1798.05,0.62801,0.58246,1.08342,0.84527,0.81741,0.85479,0.64719,0.89986,0.79367,1.1578,0.000226497,0.000226497,0.000226497
87,1819.61,0.63359,0.57071,1.08051,0.905,0.75363,0.85571,0.64441,0.92422,0.80387,1.163,0.000212349,0.000212349,0.000212349
88,1841.27,0.63399,0.57686,1.08823,0.8807,0.76511,0.84856,0.64635,0.8636,0.77665,1.13469,0.000198202,0.000198202,0.000198202
89,1863.75,0.65044,0.58494,1.09427,0.86358,0.75273,0.83748,0.62148,0.95078,0.83063,1.17664,0.000184055,0.000184055,0.000184055
90,1884.84,0.6063,0.56079,1.06881,0.86237,0.75056,0.83753,0.64238,0.86495,0.8063,1.13241,0.000169908,0.000169908,0.000169908
91,1906.79,0.50108,0.44558,0.97125,0.81776,0.80111,0.83352,0.62672,0.93272,0.82361,1.18283,0.000155761,0.000155761,0.000155761
92,1927.54,0.46444,0.42463,0.94265,0.85547,0.79468,0.83367,0.64027,0.87897,0.81524,1.15251,0.000141614,0.000141614,0.000141614
93,1947.16,0.47046,0.40877,0.94792,0.84835,0.77636,0.83088,0.62517,0.94003,0.85561,1.18179,0.000127467,0.000127467,0.000127467
94,1968.41,0.46071,0.3997,0.94144,0.88528,0.75042,0.83826,0.64833,0.87645,0.81816,1.15577,0.00011332,0.00011332,0.00011332
95,1988.05,0.45812,0.40634,0.95286,0.87049,0.77936,0.83574,0.63654,0.90446,0.81869,1.17746,9.91726e-05,9.91726e-05,9.91726e-05
96,2008.05,0.45503,0.38379,0.95263,0.89568,0.75096,0.84001,0.64092,0.89203,0.81405,1.16538,8.50255e-05,8.50255e-05,8.50255e-05
